package_name,download_count
bravado,153924
seqeval,153707
databind,153661
tfds-nightly,153647
bidsschematools,153637
cloudsmith-api,153541
vt-py,153501
mkdocs-macros-plugin,153346
java-access-bridge-wrapper,153250
ruamel.yaml.jinja2,153179
fluids,153146
pytest-celery,152962
types-aiobotocore-dynamodb,152883
modal,152832
pytest-retry,152760
deepspeed,152757
lkml,152646
sigtools,152632
pytools,152526
azureml-pipeline-core,152431
pynput-robocorp-fork,152271
simpervisor,152255
rpy2,152177
discord-webhook,152157
asciichartpy,152038
pymannkendall,151858
pytest-datadir,151768
libretranslatepy,151685
storops,151534
ibm-db-sa,151153
poetry-plugin-tweak-dependencies-version,151128
qiskit,151092
azure-mgmt-managedservices,151087
translate,150967
mypy-boto3-route53,150833
flake8-html,150810
localstack-core,150675
retryz,150674
compynator,150661
java-manifest,150660
datatest,150556
cachez,150550
pythran-openblas,150522
jplephem,150396
apeye,150368
case-class,150132
types-chardet,150095
mkdocs-redirects,150006
PyQRCode,149989
blackduck,149971
ophyd,149920
pycolab,149917
types-pyasn1,149856
rdrobust,149726
observable,149710
MarkupPy,149307
dbt-athena-community,149215
apache-airflow-providers-openlineage,149196
tensorflow-transform,149151
python-socks,149136
python-openstackclient,149135
panda3d-simplepbr,148947
home-assistant-bluetooth,148900
py-algorand-sdk,148898
office365,148754
tentaclio,148725
panda3d-gltf,148664
pyepics,148592
glfw,148576
chemicals,148552
kopf,148485
flake8-tidy-imports,148430
types-aiobotocore-lambda,148199
cssmin,148178
celery-types,148159
pytest-docker,148015
sty,147957
tdparser,147732
unstructured-inference,147583
apache-airflow-providers-github,147574
importlab,147501
pyclickup,147475
ansimarkup,147453
mypy-boto3-pinpoint-sms-voice-v2,147133
cursor,147083
teradataml,147011
bugsnag,146982
cantools,146948
thermo,146903
findiff,146870
pytest-deadfixtures,146767
jenkinsapi,146742
primp,146687
splunk-handler,146653
httpie,146413
pytype,146382
sparkmeasure,146311
ursina,146303
tentaclio-s3,146299
wordninja,146201
finta,146134
yattag,146048
resize-right,146036
spark-sklearn,145959
pymacaroons,145850
opentelemetry-exporter-prometheus-remote-write,145809
teradata,145577
pyct,145516
mltable,145484
graphene-django,145378
bluesky,145377
types-tzlocal,145147
mindsdb-sql,145121
cvdupdate,145057
elasticsearch-dbapi,145057
bids-validator,144797
py-manga,144781
compressed-tensors,144680
sinethesizer,144666
ibmcloudant,144486
mkdocs-gen-files,144377
django-webpack-loader,144377
fastcluster,144372
pysimdjson,144290
dagster-cloud-cli,144208
types-boto,144073
prettyprinter,144022
pybids,144021
historydict,144004
modelscope,143828
easygui,143824
pytest-clarity,143709
s3m,143695
genbadge,143519
starrocks,143369
pyapacheatlas,143309
keyboard,143299
opentelemetry-instrumentation-tortoiseorm,143131
tinysegmenter,142772
mypy-boto3-sagemaker-runtime,142665
shandy-sqlfmt,142299
crewai,142021
functools32,142000
django-reversion,141921
yasoo,141787
json-rpc,141650
capstone,141412
docxtpl,141297
fastdownload,141069
xmodem,141033
coola,140998
opentelemetry-instrumentation-boto,140982
django-structlog,140947
flake8-commas,140904
beancount-import,140900
evilunit,140892
mypy-boto3,140860
Pyrogram,140808
quadprog,140799
smart-importer,140772
honcho,140680
wasmer,140668
django-ninja,140648
uszipcode,140615
newspaper3k,140610
Flask-OAuthlib,140597
importlib,140492
flask-unittest,140423
Flask-Principal,140248
pytmc,140152
turbopuffer,140113
vprof,140033
langchain-cohere,139997
argparse-helper,139552
config-dir,139529
PyGLM,139476
flask-shell-ipython,139463
pygmo,139461
django-ckeditor,139415
tree-sitter-python,139364
django-treebeard,139363
dbt-duckdb,139343
backports.ssl-match-hostname,139241
httpx-ws,139126
mypy-boto3-firehose,139024
flake8-plugin-utils,139000
python-lsp-server,138963
xopen,138956
flake8-broken-line,138871
tox-ansible,138862
solders,138817
jsonpath-rw-ext,138754
skyfield,138742
python-swiftclient,138737
case-conversion,138637
pythonping,138606
pyannote.core,138515
azureml-telemetry,138082
scikeras,138073
alien,138057
wakeonlan,137939
holoviews,137699
hydra-zen,137661
pyplugs,137583
kedro,137502
python-markdown-math,137460
guppy3,137459
jinja2-pluralize,137400
galois,137264
python-benedict,137239
punch.py,137213
neptune-client,137208
class-registry,137206
xraydb,136998
crispy-bootstrap5,136852
django-coverage-plugin,136815
thriftpy2,136771
lime,136698
optbinning,136397
extruct,136380
apache-airflow-providers-opsgenie,136222
mpi4py,136219
scikit-plot,136219
pyRdfa3,136192
rangehttpserver,136054
azureml-featurestore,135798
PyTrie,135706
AIKIF,135670
asn1ate,135662
presidio-anonymizer,135653
robotframework-stacktrace,135584
pook,135367
result,135313
pybase62,135283
kaldiio,135283
types-aiobotocore-ec2,135219
ZEO,135116
uptime-kuma-api,134931
prefect-docker,134923
opencc-python-reimplemented,134912
b2sdk,134881
xraylib,134847
pyannote.database,134836
ruptures,134689
pyngrok,134438
pymoo,134270
macaroonbakery,134191
happi,134135
pygerduty,133975
pcdsutils,133948
para,133941
pcdsdevices,133904
logfury,133850
synchronicity,133800
qtpyinheritance,133786
mode,133756
pcdscalc,133716
Pattern,133716
InstructorEmbedding,133687
lightpath,133648
suds,133515
rpm,133496
mypy-boto3-efs,133482
mf2py,133427
mwxml,133403
mwcli,133369
PyAthenaJDBC,133249
attr,133194
gpsoauth,133125
pydoc-markdown,133116
mypy-boto3-eks,132926
scrapbook,132889
pyannote.metrics,132863
tensorflow-model-analysis,132842
localstack-ext,132835
Tempita,132782
bioregistry,132758
openai-whisper,132704
types-bleach,132398
pyxirr,132236
cupy-cuda12x,132051
azure-cognitiveservices-speech,132046
tree-sitter-languages,131897
javaobj-py3,131872
deptry,131815
cron-schedule-triggers,131764
mkdocs-awesome-pages-plugin,131665
wasmer-compiler-cranelift,131662
pyzbar,131636
grandalf,131591
docspec-python,131565
types-aiobotocore-rds,131548
opentelemetry-propagator-jaeger,131491
prospector,131479
pylint-celery,131475
plotly-resampler,131426
dvc-data,131414
pi-heif,131278
feast,131218
jupyterhub,131202
intuit-oauth,131168
pysqlite3-binary,131001
sk-dist,130899
readerwriterlock,130872
types-xmltodict,130807
baby-steps,130732
hype-html,130730
model-index,130698
types-ipaddress,130657
caldav,130554
pyminizip,130460
localstack,130430
effdet,130287
motifcluster,130248
python-novaclient,130241
evidently,130234
nr.util,130229
gherkin-official,130190
pytest-subprocess,130188
langchain-chroma,129991
tox-gh-actions,129968
docspec,129939
pytest-memray,129902
uuid7,129878
snowplow-tracker,129797
types-aioboto3,129739
psycopgbinary,129680
alibabacloud-tea,129637
entsoe-py,129561
pystow,129554
flachtex,129360
dodgy,129245
airbyte-cdk,129190
timeago,129118
stamina,129043
blendmodes,128799
throttlex,128692
waiting,128597
streamerate,128586
transformcl,128583
pyvim,128293
sphinx-sitemap,128138
tsx,128040
ibm-cos-sdk-core,128006
nr-stream,127899
bravado-core,127899
teamcity-messages,127845
aws-cdk.core,127801
sparkorm,127713
niltype,127682
Red-DiscordBot,127569
mypy-boto3-autoscaling,127545
faust,127521
mdformat,127437
iso4217,127305
dol,127288
ibm-cos-sdk-s3transfer,127288
import-deps,127241
argparse-dataclass,127213
matrix-client,127057
python-osc,126911
pytest-flakefinder,126885
docdata,126858
typeapi,126814
miscreant,126788
robinhood-aiokafka,126786
psycogreen,126700
punpy,126688
comet-maths,126625
tableschema,126532
ibm-cos-sdk,126517
mypy-boto3-cloudfront,126396
GPUtil,126390
abnf,126264
azure-eventhub-checkpointstoreblob-aio,126263
pytest-testinfra,126238
tomesd,126151
localstack-client,125994
Cartopy,125929
types-aiobotocore-cloudformation,125881
pyteomics,125842
treelite-runtime,125829
embreex,125689
nr-date,125607
acryl-datahub-airflow-plugin,125495
docstr-coverage,125384
itables,125349
Metaphone,125306
types-python-jose,125285
tach,125188
segno,125110
sqlean.py,125087
nvidia-ml-py3,125027
mypy-boto3-textract,124857
verspec,124735
pydantic-xml,124673
zha-quirks,124587
infi.systray,124520
PyQtWebEngine,124498
python-barcode,124440
oslo.context,124416
maybe-else,124396
python-logstash,124251
wikipedia,124251
certipy,124200
nglview,124084
more-click,124025
pymiscutils,123990
prettierfier,123973
PyDrive,123936
pyiotools,123898
django-two-factor-auth,123817
ansible-runner,123797
layoutparser,123781
lazy-imports,123779
pysubtypes,123750
swig,123697
pem,123670
pathmagic,123668
sphinx-toolbox,123646
elasticsearch8,123587
oslo.log,123450
zigpy-znp,123435
tqdm-multiprocess,123422
openqa-client,123400
fcm-django,123303
zigpy-deconz,123303
hierarchicalforecast,123301
skqulacs,123247
sttable,123244
mike,123222
pip-check,123154
submitit,123145
testing.common.database,123025
azure-monitor-ingestion,122903
progressbar,122860
mujoco,122860
opendatalab,122768
pdfrw,122763
latex2mathml,122674
zigpy-xbee,122562
imutils,122549
opentelemetry-propagator-gcp,122542
PyUtilib,122438
nanobind,122293
tskit,122018
algokit-utils,121965
pinecone,121796
mypy-boto3-cloudtrail,121714
async-asgi-testclient,121698
certifi-linux,121679
bellows,121528
apiclient,121518
python-binance,121414
graphitesend,121391
soda-core-duckdb,121327
mypy-boto3-sso,121313
google-cloud-os-config,121207
django-localflavor,121015
python-liquid,120925
azure-schemaregistry-avroserializer,120748
lpips,120743
tryingsnake,120718
xmlrunner,120717
missingpy,120696
pygad,120619
pandas-profiling,120599
google-cloud-scheduler,120523
python-calamine,120497
catkin-pkg,120266
wait-for,120243
msprime,120115
demes,120026
mypy-boto3-opensearch,119874
cli-helpers,119814
aws-embedded-metrics,119787
python-json-config,119698
pycnite,119651
apache-airflow-providers-trino,119393
lsprotocol,119231
aiopg,119189
pylint-pydantic,119180
python-whois,119153
pamela,119125
unicodedata2,119001
cityhash,118954
ordereddict,118854
typeshed-client,118844
whatthepatch,118839
celery-redbeat,118773
selinux,118463
opentelemetry-instrumentation-pymysql,118406
google-cloud-dns,118209
opentelemetry-instrumentation-kafka-python,118191
pynose,118168
mypy-boto3-dms,118149
curies,118145
django-modeltranslation,118100
cmakelang,118087
python-jsonschema-objects,118020
utm,117923
django-tables2,117679
pylebedev,117629
asteroid-filterbanks,117529
aiohttp-socks,117419
pulp-glue,117414
apache-airflow-providers-apache-hive,117408
fairscale,117380
datetype,117328
pismosendlogs,117325
unstructured.pytesseract,117314
deepeval,117278
testing.postgresql,117016
tsdownsample,116893
ahocorapy,116878
lazy,116774
visitor,116756
justbases,116743
jbxapi,116658
torch-geometric,116556
Glances,116541
maya,116510
apache-airflow-client,116489
djangorestframework-csv,116472
fastdiff,116373
oci-cli,116349
cdktf,116270
imap-tools,116201
dvc-objects,116175
pytest-vcr,116115
mypy-boto3-application-autoscaling,116056
backports-abc,116048
pyproject-flake8,115949
patch,115891
djangorestframework-api-key,115847
easydev,115824
mlserver,115764
pycaret,115742
azureml-inference-server-http,115717
snapshottest,115701
httpx-cache,115674
bzt,115661
mypy-boto3-cognito-identity,115660
azureml-train-core,115659
anyconfig,115597
PyAudio,115593
onnxsim,115575
dvc-render,115512
google-cloud-org-policy,115493
hsaudiotag3k,115478
args,115475
clvm-tools-rs,115412
alembic-postgresql-enum,115335
usearch,115257
ocviapy,115213
appengine-python-standard,115193
torch-audiomentations,115100
pytest-isort,115087
sqltrie,115073
roboflow,115053
flask-restplus,115032
google-cloud-asset,114888
torch-pitch-shift,114856
patchwork,114831
embedchain,114798
cron-converter,114789
paramiko-expect,114677
drf-spectacular-sidecar,114655
copier,114651
tabula-py,114558
flake8-annotations,114452
py3rijndael,114425
mypy-boto3-codepipeline,114362
impacket,114269
mypy-boto3-elasticache,114148
moderngl,114071
groundingdino-py,114025
bayesian-optimization,113983
pulp-cli,113935
scmrepo,113932
pyannote.audio,113929
kafka-python-ng,113874
primePy,113807
azureml-automl-core,113799
tdigest,113719
simplejpeg,113662
toolium,113633
flake8-variables-names,113588
stdiomask,113586
line-bot-sdk,113526
chromedriver-autoinstaller,113281
tencentcloud-sdk-python,113130
langchain-groq,113119
rdt,113089
ropwr,113010
Janome,112940
check-manifest,112698
oletools,112668
yandex-query-client,112622
highspy,112608
pyobjc-core,112480
types-httplib2,112414
Flask-Misaka,112405
flake8-blind-except,112381
intel-openmp,112177
nvidia-cuda-nvcc-cu12,112167
single-source,112007
nmslib,112001
decord,111969
attrs-mate,111919
phpserialize,111868
ansible-base,111814
python-graphql-client,111725
M2Crypto,111545
edit-distance,111537
sphinx-jinja2-compat,111489
hier-config,111473
django-auditlog,111409
imath,111354
dict2css,111321
dvc-studio-client,111024
sqlalchemy-databricks,111016
brickflows,110977
petl,110940
sphinx-notfound-page,110738
llm-dialog-manager,110695
wheel-filename,110663
webvtt-py,110571
faiss-gpu,110534
tensorly,110520
hydra-colorlog,110484
grafanalib,110474
mypy-boto3-quicksight,110448
pcodedmp,110440
paddleocr,110439
ipyparallel,110435
td-client,110391
bce-python-sdk,110373
wincertstore,110313
unicode,110225
workos,110147
pyannote.pipeline,110100
platformio,110051
mypy-boto3-codedeploy,109965
google-cloud-access-context-manager,109958
django-nested-admin,109956
plux,109865
jsonslicer,109843
django-mysql,109651
pydantic-factories,109621
pyperform,109530
django-colorfield,109379
apache-airflow-providers-elasticsearch,109373
cached-path,109310
mypy-boto3-kafka,109273
bezier,109246
asyncer,109214
art,109207
mailchimp-transactional,109191
fredapi,109117
selectolax,109091
google-cloud-documentai,109010
inform,109009
cowsay,108981
RTFDE,108932
OpenCC,108873
crontab,108871
mypy-boto3-organizations,108855
dm-control,108802
forex-python,108783
asr-evaluation,108746
mailchimp-marketing,108703
sqlalchemy-migrate,108665
Quandl,108610
array-api-compat,108338
opentelemetry-instrumentation-elasticsearch,108296
cloudwatch,108213
mypy-boto3-acm,108213
mypy-boto3-es,108175
spotipy,108148
appier,108067
Whoosh,108057
pyvista,108023
pyjnius,108022
tf2onnx,107998
simpleruleengine,107923
ttictoc,107913
pandarallel,107901
dag-factory,107865
docarray,107830
lazr.uri,107781
awsiotsdk,107745
mypy-boto3-redshift,107728
MonthDelta,107725
mypy-boto3-workspaces,107725
sphinx-reredirects,107724
click-aliases,107691
azureml-train-restclients-hyperdrive,107676
aws-cdk.aws-iam,107665
tapipy,107575
reportportal-client,107569
google-search-results,107568
daal,107543
qcg-pilotjob,107525
mypy-boto3-ce,107491
psycopg-c,107394
databricks-pypi-extras,107330
sqlalchemy-trino,107318
basicauth,107306
pygls,107285
fastapi-slim,107230
mypy-boto3-wafv2,107155
pydomo,107129
types-fpdf2,107116
sqlalchemy-json,107069
svgelements,107066
python-dynamodb-lock,107065
py-moneyed,106930
stomp.py,106924
nestedtext,106871
tkintermapview,106864
mapz,106830
python-amazon-sp-api,106781
cmarkgfm,106723
ipython-autotime,106685
pyvalid,106609
langid,106599
scikit-learn-intelex,106528
unidic,106520
docstring-parser-fork,106383
types-regex,106328
glcontext,106325
cxxfilt,106319
grpcio-testing,106304
tika,106298
PySimpleValidate,106266
spandrel-extra-arches,106261
parametrize-from-file,106219
plantuml-markdown,106207
roslibpy,106176
PyInputPlus,106164
sphinxcontrib-apidoc,106152
imodels,106147
mypy-boto3-identitystore,106063
pylink-square,106028
opentelemetry-instrumentation-tornado,106019
tox-py,105858
tidyexc,105794
gspread-formatting,105753
alexapy,105722
pandoc,105684
bumpver,105599
azure-communication-email,105573
langchainhub,105458
aws-cdk.asset-node-proxy-agent-v5,105431
price-parser,105415
urlextract,105407
mailjet-rest,105398
pythran,105398
ezdxf,105297
ga4gh-testbed-lib,105186
bytechomp,105163
dataclass-type-validator,105136
GDAL,105112
googletrans,104975
pybel,104927
single-version,104913
pytask-io,104876
pyeapi,104787
python-mimeparse,104743
target-hotglue,104738
pylightxl,104703
lomond,104701
astar,104655
mypy-boto3-transfer,104561
reg,104555
qiskit-aer,104505
mypy-boto3-dynamodbstreams,104447
mypy-boto3-iot-data,104444
robotframework-pabot,104395
pydevd,104367
pycarlo,104305
fauxfactory,104212
starlark-pyo3,104140
dockerfile,104088
compressed-rtf,104054
pureport-python,104049
types-Flask-Cors,104021
git-python,103992
mypy-boto3-docdb,103948
levanter,103925
WebHelpers2,103912
codeguru-profiler-agent,103881
dynamo-pandas,103856
jsonpath,103817
Bootstrap-Flask,103785
bel-resources,103770
img2pdf,103757
multisplitby,103700
pylama,103700
smllib,103693
jupyter-nbextensions-configurator,103691
mypy-boto3-apigatewayv2,103638
arthurai,103607
mypy-boto3-rds-data,103606
bag,103595
types-futures,103530
pulp-cli-deb,103517
nutter,103508
prometheus-async,103499
dvclive,103457
pulp-glue-deb,103425
jupyter-highlight-selected-word,103363
fiscalyear,103336
vaderSentiment,103315
mypy-boto3-mq,103255
email-reply-parser,103073
mypy-boto3-apigatewaymanagementapi,103018
django-yaa-settings,102988
ds2,102923
langchain-huggingface,102889
mypy-boto3-sesv2,102875
metricspaces,102818
PyFunceble-dev,102700
pyhdb,102690
rq-dashboard,102661
mypy-boto3-resourcegroupstaggingapi,102640
