target_pkg,confuser_pkgs
trie,trier;tribe;trip;ytrie;triex;brie;arie;triv;vtrie;trix;prie;trik;trim;tre;tri;ctrie;strie;tris;rtrie;tril;ptrie;trice;triq;trig
trimesh,trimes;trimeshpy
trino,rino;trigo;tripo;trano;triko;tino
trio-chrome-devtools-protocol,chrome-devtools-protocol
trio-typing,
trio-websocket,trio-websockets
trio,tgio;tro;tio;frio;trigo;trios;trip;rio;qtrio;tripo;brio;ario;triv;trlo;trix;prio;triop;torio;trik;trim;orio;tri;taio;triko;troi;tris;tril;krio;t-io;traio;triq;trig;tiro
triton,briton;trigon;tritony;tryton
tritonclient,
trl,tql;rtl;tri;jrl;trld;trlo;tal;trlc;tdl;trx;tol;drl;t2l;txl;qrl;arl;trd;nrl;tr3;trf;tml;tpl;tru;url;erl;tl;trw;rrl;tmrl;tre;ttl;trs;tbl;lrl;tlr;tel;trg;trfl;trk;tsl;tvl;irl;tyl;strl;ctrl;trt;tral;tr;frl;trv;rl;mtrl;til;trol;trp;tll;prl;tril;tro;trtl;tkl
trogon,trigon
troposphere,
trove-classifiers,trove
truelayer-signing,signing
truffleHog,
trufflehog3,
truffleHogRegexes,
truncnorm,
trustme,trustml;trustce;trustee
truststore,
tryingsnake,
trytond,tryton
tsbootstrap,csbootstrap
tsdownsample,
tsfresh,
tskit,tsnkit;tykit;dskit;twkit;sskit;ttskit;rskit;askit;tsvkit;pskit;nskit;tmkit;taskit;mskit;tfkit;tkkit;jtskit;kskit;tikit;tokit
tslearn,sslearn;pslearn;ttslearn;eslearn;xslearn;islearn;dslearn;mtslearn;tplearn;stlearn;rslearn;slearn;tilearn;tflearn
tsplib95,
tsx,tsc;ssx;csx;tfsx;tmx;tsm;psx;tax;sx;tdx;trx;tux;tse;tsfx;jsx;tsg;tsax;tsk;wsx;tex;tst;stx;thx;dsx;txs;tsv;tgx;asx;tshx;tx;tsp;tsd;tsr;tsf;ts2;xsx;tkx;esx;tsu;tbx;tlsx;rsx;tsl;tsw;tsq;t5x;tcx;lsx;tfx;tsh;tss;ts3;tlx;twx;isx;ts;fsx
ttach,attach
ttictoc,xtictoc;tictoc
ttkbootstrap,
ttp-templates,templates
ttp,vtp;ttw;tpt;stp;qttp;ttq;typ;tte;tgp;tptp;tmp;ttg;mtp;tta;tt;jtp;http;tbtp;ttv;ttc;gtp;uttp;tnp;ttm;dtp;totp;tbp;tep;qtp;ttr;atp;tsp;tvp;ntp;tti;ttps;tip;tlp;fttp;ttl;tp;utp;etp;sttp;tkp;ttn;tqp;pttp;ttd;ttf;tap;tdp;ltp;ttpy;trp;tup;txp;ttop;tcp;ttb
TTS,ttw;jts;ttsi;ttq;wts;twts;tte;tks;tns;dts;ttg;qts;tta;tt;tsts;nts;tos;ttv;ttc;tst;t2s;tus;ttls;ttst;t5s;txs;kts;t8s;tcs;ttm;tfs;tfts;xts;tws;ttr;ttts;uts;ets;tti;ttws;atts;rts;bts;ttps;tgs;tms;tps;ots;ttss;tas;ttl;ktts;lts;trs;ttn;yts;its;ttd;vts;fts;ttf;tes;sts;tss;tvs;ttsh;ts;ttb;mts
Tubes,tues;tunes;tubex;tubed;cubes;tuber;utubes;tube;tubbs;kubes
tuf,t2f;tcf;tff;tif;tub;tux;tgf;tpf;turf;taf;tus;trf;buf;tf;tbf;tuu;tsf;t3f;tuo;fuf;tui;stuf;tug;puf;uf;tut;tkf;tu;tnf;ttf;tuv;tufw;tufa;tup;tof
turbopuffer,
tushare,toshare;tusharec;tushar;fushare;mushare
tuspy,juspy;tus.py;tpspy;huspy;tespy;tusky;guspy;tu4py;cuspy;tjspy;suspy;buspy;ruspy;turpy;tus;uspy;tspy;muspy;tuxpy;taspy
tutor,tator
tuya-device-sharing-sdk,
twarc,awarc;warc;tarc
tweepy,teepy;tweety;dweepy;treepy;tweepi;tweetpy;tweeply;mtweepy;qtweepy;weepy
twilio,trilio
twine,twone;swine;xtwine;twins;twink;twiner;twint;twinge;twined;twind;tine
twisted-iocpsupport,
Twisted,twister;gtwisted;twistes;twissed
twitter.common.dirutil,
twitter.common.lang,
twofish,
twython,trython;dwython;tython;twithon
txaio,taio;traio
typeapi,typedapi;hypeapi
typed-argument-parser,typedparser
typed-ast,typed
typedload,
typedpy,typed;typed.py
typedspark,
typeguard,typeguards
typeid-python,typed-python;typeid
typepy,typety;typpy
typer-cli,
typer-config,vyper-config;typed-config;type-config
typer-slim,slim
typer,ryper;taper;tmper;typtr;typed;dtyper;typers;typet;typex;kyper;typec;tyler;typerx;typar;wyper;tymer;typen;typez;cyper
types-aioboto3,
types-aiobotocore-acm,
types-aiobotocore-bedrock-runtime,types-aiobotocore-bedrock
types-aiobotocore-cloudformation,
types-aiobotocore-cloudwatch,
types-aiobotocore-cognito-idp,
types-aiobotocore-dataexchange,
types-aiobotocore-dynamodb,
types-aiobotocore-ec2,types-aiobotocore-ecr;types-aiobotocore-ecs
types-aiobotocore-elbv2,
types-aiobotocore-iam,types-aiobotocore-ram;types-aiobotocore-oam
types-aiobotocore-kendra,
types-aiobotocore-kms,types-aiobotocore-dms;types-aiobotocore-sms;types-aiobotocore-fms
types-aiobotocore-lambda,
types-aiobotocore-rds,types-aiobotocore-drs;types-aiobotocore-ds
types-aiobotocore-route53,
types-aiobotocore-s3,
types-aiobotocore-secretsmanager,
types-aiobotocore-ses,types-aiobotocore-sms;types-aiobotocore-es
types-aiobotocore-sns,types-aiobotocore-sms
types-aiobotocore-sqs,types-aiobotocore-sms
types-aiobotocore-stepfunctions,
types-aiobotocore-sts,types-aiobotocore-sms
types-aiobotocore-textract,
types-aiobotocore,
types-aiofiles,
types-appdirs,
types-attrs,
types-aws-xray-sdk,
types-awscrt,
types-babel,
types-backports,
types-beautifulsoup4,
types-bleach,
types-boto,
types-boto3,typed-boto3
types-botocore,
types-cachetools,
types-certifi,
types-cffi,
types-chardet,
types-chevron,
types-click-spinner,
types-click,
types-colorama,
types-confluent-kafka,
types-contextvars,
types-croniter,
types-cryptography,
types-dataclasses,
types-dateparser,
types-decorator,typed-decorator
types-defusedxml,
types-Deprecated,
types-docker,
types-docopt,type-docopt
types-docutils,
types-emoji,
types-enum34,
types-factory-boy,
types-filelock,
types-first,
types-Flask-Cors,
types-Flask,
types-fpdf2,
types-freezegun,
types-frozendict,
types-futures,
types-geoip2,
types-google-cloud-ndb,
types-html5lib,
types-httplib2,
types-influxdb-client,
types-invoke,
types-ipaddress,
types-itsdangerous,
types-Jinja2,
types-jmespath,
types-jsonschema,
types-jwt,
types-ldap3,
types-lxml,
types-Markdown,
types-MarkupSafe,
types-maxminddb,
types-mock,
types-mysqlclient,
types-networkx,
types-oauthlib,types-aoauthlib
types-openpyxl,
types-orjson,
types-paramiko,
types-parsimonious,
types-passlib,
types-Pillow,
types-pkg-resources,
types-polib,
types-protobuf,
types-psutil,
types-psycopg2,
types-pyasn1,
types-pycurl,
types-Pygments,
types-PyJWT,
types-PyMySQL,types-pymssql
types-pyOpenSSL,
types-pyRFC3339,
types-pyserial,
types-pysftp,
types-python-dateutil,
types-python-jose,
types-python-slugify,
types-pytz,
types-pywin32,
types-PyYAML,
types-redis,
types-regex,
types-requests-oauthlib,
types-requests,
types-retry,
types-s3transfer,
types-setuptools,
types-simplejson,
types-six,
types-sqlalchemy-utils,
types-SQLAlchemy,
types-stripe,
types-tabulate,
types-termcolor,
types-toml,
types-toposort,
types-tqdm,
types-typed-ast,
types-typing-extensions,
types-tzlocal,
types-ujson,
types-urllib3,
types-waitress,
types-Werkzeug,
types-xmltodict,
types-zstd,
typesense,
typeshed-client,client
typesystem,
typing-compat,
typing-extensions,typing-extension;extensions
typing-inspect,
typing-utils,
typing-validation,validation
typing,etyping;typingx;xtyping;pyping;typings;tcping
typish,typist
typos,typo;tzpos;typhos;hypos;typoc;typs;topos;typon;pypos;typus
tyro,thyro;taro;tyron;tero;tiro;toro;myro;tyto;jyro;tyko;gyro;typo;tpro;byro;typro;tyrs;tro
tzcron,
tzdata,tkdata;tdata;ezdata;dzdata;tfdata
tzfpy,tfpy;xzfpy;tdfpy;zfpy;tffpy
tzlocal,azlocal
tzwhere,
u-msgpack-python,upython;umsgpackpython
u8darts,
ua-generator,ua
ua-parser,ua-parse;ua;a-parser;uaparser;ua-parser-py
uamqp,zamqp;tamqp;ramqp
uart-devices,uart
ubai-client,client
ubelt,sbelt;belt;vbelt
uc-micro-py,micro-py
ucimlrepo,
udsoncan,
ufal.udpipe,
ufmt,dfmt;fmt;afmt;pfmt;ufit;ufbt;uft;ifmt;xfmt
ufoLib2,
uharfbuzz,vharfbuzz
uhashring,hashring
uhi,mhi;uci;uhid;uji;umi;uh;upi;ahi;nhi;uri;uhm;khi;uzi;uni;ui;uti;shi;chi;phi;uhb;uhu
uiautomation,
uiautomator2,uiautomator
ujson,vjson;fjson;sjson;nujson;pjson;mjson;zjson;jjson;gjson;djson;mujson;qjson;ajson;njson;fujson;kjson;xjson;ejson;ujson1;bjson;ojson;ljson
ulid-py,
ulid-transform,transform
ulid,ulid2;uxid;clid;ulsid;uhid;ulit;uplid;uld;upid;tlid;dlid;ulib;uqid;u3id;ulia;uclid
ultimate-hosts-blacklist-helpers,
ultimate-hosts-blacklist-test-launcher,
ultimate-hosts-blacklist-whitelist,
ultralytics-thop,
ultralytics,
umap-learn,umap;learn
umf,ume;bmf;amf;ump;omf;mf;uma;umm;umi;um;nmf;mmf;uff;uamf;lmf;ums;imf;udf;unf;hmf;um7;wmf;umo;umk;uf;fmf;uxf;emf;umb;umn;dmf;cmf
uModbus,modbus;emodbus
umongo,pmongo;mongo;zmongo;amongo;imongo;dmongo;nmongo
unavailable-object,
uncertainties,
uncompyle6,uncompyle;uncompyle2
undecorated,undecorate
undetected-chromedriver,undetected-chromedriver2;chromedriver
unearth,
unflatten,
unfoldNd,unfolded
unicode-slugify,
unicode,unicodec;unvcode;unicodes;unicore;anicode;unicodex;unicoder
unicodecsv,
unicodedata2,
unicon.plugins,
unicon,unicor;unicoin;uniton;unicov;unicron
unicorn-binance-websocket-api,
unicorn-fy,fy
unicorn,unicor;unicoin;qnicorn;unicron;unicorm;unicore;funicorn
Unidecode,cunidecode
unidic-lite,lite
unidic,unidec;unidip
unidiff,inidiff
unify,unifs;utify;unity;urify;unifi;unifhy;unipy
union,unin;funion;unions;unione;uniton
unionai-actor,unionai;actor
unionmeta-byoc,byoc
unittest-data-provider,unittest-dataprovider
unittest-parametrize,
unittest-xml-reporting,unittest-xml
unittest2,unittestx
unitycatalog,
UnityPy,unitypython;unity;unitspy;unitpy
univers,universi;universe;universa
universal-analytics-python3,universal-analytics-python
universal-pathlib,
universal-startfile,startfile
unix-ar,unix-at;unix;ar
UnleashClient,unleash-client
unlzw3,unlzw
unpaddedbase64,
unsloth-zoo,zoo
unsloth,
unstructured-client,client
unstructured-inference,inference
unstructured.pytesseract,
unstructured,
unsync,udsync;qnsync;lnsync;nsync;unasync;dunsync
untangle,entangle
untokenize,
unyt,unxt;upyt;unet;unat;unyts;untt
update-checker,checker
update,updater;undate;iupdate;uprate;updates
uplink,tplink;uplink-python;plink
uproot,uprootz;uproot4;proot
uproot3-methods,uproot-methods
uproot3,uprootz;uproot4
UpSetPlot,
upstash-vector,
uptime-kuma-api,
uptime,ptime;optime;uprime;uptimes;jptime;uptimer;utime;nptime;uptide
uptrace,lptrace;ptrace
ur-rtde,ur
urbanairship,urbanairship3
urdf-parser-py,urdfpy
uri-template,uri;template
uritemplate.py,
uritemplate,
uritools,uritool;ruitools;urtools;unitools;urltools;uitools;utitools;uvitools;umitools
url-normalize,url;normalize
url-py,urlpy;urlspy;url
urlextract,url-extract
urllib3-future,
urllib3-mock,
urllib3-secure-extra,
urllib3,urllib5;urllib-3;urklib3;urllib33;urelib3;urolib3
urlman,urlmon;urlmap;urlcan;uroman
URLObject,
urlpath,
urnparse,
ursina,ursine
urwid-readline,readline
urwid,urwide;uswid
us,up;qs;as;sus;ua;ud;uo;ns;pus;ur;ks;mus;ush;uss;us3;hs;jus;uh;es;gus;uy;rs;ug;tus;u;uns;uts;su;use;ys;un;uq;ut;usk;ub;ss;uxs;ucs;uspy;ufs;2us;ps;rus;uis;bus;uws;ux;uc;ms;uf;ui;ul;uw;zs;js;uz;gs;ums;ups;ts;ds;vus;uas;uj;uds;usu;usb;um
usaddress-scourgify,
usaddress,uaddress
usb-devices,usb
usd-core,
usearch,zsearch;gsearch;wsearch;msearch;xsearch;psearch;musearch;osearch;upsearch;vsearch;ssearch;qsearch;jsearch;bsearch
user-agent,agent;useragent;kuser-agent;user-agent2
user-agents,agents;user-agent2
user-util,user-utils
usercloudssdk,
username,
userpath,userpaths
userprovided,
usim,usdm;qusim;qsim;usfm;nsim;xsim;hsim;usum;isim;usit;fsim;cusim;ssim;uxsim;msim;usiq;jsim
usort,dsort;tsort;csort;ssort;rsort;asort;psort;musort;msort;ushort;fsort;vsort
ussa1976,
uszipcode,
utf-queue-client,queue-client
utilmy,utilpy
utils,zutils;utilsj;utjls;wutils;putils;utilis;yutils;utils2;uqtils;tils;vtils;butils;utilsx;xutils;upils;utyls;util2;vutils;autils;gutils;utilx;uutils;utils4;atils;qtils;iutils;ptils;utilp;hutils;sutils;futils;utilss;eutils;kutils;utilsd;nutils;utils-py;utiles;utilz;dutils;rutils;utilspy;mutils;itils;utili;qutils;utile;lutils
utilsforecast,
UtilsRL,
utm,vtm;utz;stm;ctm;utd;uth;umm;ptm;ugtm;uam;mtm;uom;urm;ztm;wtm;gtm;ttm;dtm;uhm;uvm;qtm;atm;uts;ntm;uta;ut;ktm;utc;htm;tm;utp;ubm;uto;utr;uti;utmp;utk;ucm;utt;ulm;itm;utx;utl;um
uuid-utils,
uuid,uuid1;kuid;uxid;uhid;euid;ruid;euuid;ruuid;uuid0;ouuid;upid;yuid;uuidt;fuid;suid;fuuid;uqid;puid;muid;u3id;zuid;guid;tuid;quid;tuuid;nuid
uuid6,uuid0;uuid1;uuid64;uuidt
uuid7,uuid0;uuid1;uuidt
uv,up;ua;uvw;ud;uo;ur;nv;uvn;v;kv;xv;hv;ruv;uh;uva;uy;ug;uvc;rv;bv;uvm;ov;vu;u;lv;vuv;uv2;yv;un;iv;uq;ut;vv;ub;sv;cv;uvx;muv;pv;juv;ux;uc;uf;mv;guv;ui;ul;uw;uz;zv;jv;tuv;wv;ukv;tv;dv;uj;um
uvicorn-worker,worker
uvicorn,uvicore;vvicorn;hvicorn
uvloop,cvloop;hvloop;evloop
uwsgi,ewsgi;awsgi;pwsgi;uvwsgi;kwsgi;nuwsgi
uwsgitop,
v3io-frames,
v3io,vio;s3io;vgio;vbio;vi3o
vabene,
vaderSentiment,vader-sentiment
vaex-core,vaex
vale,valve;vae;lale;yale;vali;vals;valet;vane;cale;vape;jale;vole;gale;value;tale;val;kale;valx;vkale
valid8,valida;valido;validb;validr
validate-docbr,validate;docbr
validate-email,validate-mail;validate
validate-pyproject,validate;pyproject
validated-dc,
validator-collection,validator;collection
validators,validator;validatos
ValidX,valida;valido;validb;validex;validr
valkey,alkey;talkey;valkey-py;valley
vanna,vanta;hanna;vania;vana;panna;manna;anna;zanna;wanna;ganna
varint,variant;uvarint;vprint
varname,
vat-utils,sat-utils;vat;vai-utils
vbuild,mbuild;qbuild;lbuild;zbuild;wbuild;1build;abuild;ubuild;cbuild;sbuild;nbuild
vcrpy,vrcpy;tcrpy;bcrpy;vrpy;vcpy;ocrpy;crpy;mcrpy;vorpy;vcfpy
vcstool,vpstool;vcstool2;vcstools;cstool
vcver,cver;vcsver
vcversioner,tcversioner
vector-quantize-pytorch,
vector,nvector;mvector;vectorpython;sector;vectory;vektor;victor;vecto;vectorpy;vectors;svector
vega-datasets,vega
vegafusion-python-embed,vegafusion-python
vegafusion,vegafusion-python
velociraptor,
venusian,
venv-pack,venv-pack2
veracode-api-signing,
verboselogs,
verlib2,verlib
vermin,verdin;vermon;verman
versioneer-518,
versioneer,versioner;versionner;versioneer2
versionfinder,
versioningit,
verspec,vegspec
vertexai,vortexai
vertica-python,
vessl,ressl;vissl;vessel
vhacdx,
vici,viki;vice;vivi;visci;visi;vic;vica;vxci;ici;vci;vigi;vili;mici;voici;dici;avici;vinci;aici
vimala,
vine,bine;vise;pine;vibe;virne;vine-python;nine;vane;vint;mine;vin;vice;vins;vien;line;vines;vie;kine;vina;vipe;vinepy;gine;vinn;fine;vino;vire;tine;vite;cine;vmine
vininfo,bininfo
vintage,vantage
virtme-ng,virtme;ng
virtualenv-api,api
virtualenv-clone,clone
virtualenv,virtualenvy;virtualenv2;jvirtualenv
virtualenvwrapper,
visdom,visdm;wisdom
visions,visionz;visionts;visiond;vision;visionx
visitor,visitors
vispy,vispa;visby;vespy;vimpy;gispy;vtspy;viscy;vispm;vipy;vvspy;vidpy;dispy;ispy;vispr;vibpy;sispy;rispy;viapy;vis;vspy;vaspy;mispy;visapy
visualdl,visualgl;visualml
viztracer,
vk-api,vk;api;vkapi;ok-api;kv-api
vl-convert-python,
vllm-flash-attn,
vllm,hllm;xllm;vlm;ellm;ullm;allm;qllm;mllm;llm;jllm
vlsir,vlsim
vlsirtools,
vobject,kobject;mobject;dobject;pobject;gobject;vobjectx;jobject
vocos,cocos;socos;voxos
voila,koila;vila;voica;viola
vokativ,
volatile,
volkswagencarnet,
voluptuous-serialize,
voluptuous,
vonage-jwt,
vonage-utils,
vonage,voyage;avonage
vosk,bosk;dosk;vsk;vose;vos;nosk
vowpalwabbit,
voxel51-eta,eta
voyageai,
vprof,vmprof;gprof;nvprof;qprof;hprof;bprof;sprof;pprof;prof
vpype,jpype;vpypi;spype;vtype
vsketch,sketch
vt-py,vv-py;rvt-py;vtspy;pt-py;vt;vht-py;gt-py
vtk,vtm;vtp;otk;vto;vtr;ltk;vltk;vnk;ftk;vtt;ctk;vtl;ptk;mtk;vtd;vik;vtf;wtk;dtk;svtk;cvtk;vmk;vpk;qtk;atk;pvtk;vak;ntk;mvtk;vtq;vte;vts;vtg;xtk;htk;vk;vta;vt;utk;etk;vtke;vsk;vdtk;vtc;btk;avtk
vulners,vulner;vulnersx
vulture,vultures
vyper,ryper;vypr;vypex;kyper;2vyper;wyper;vyser;cyper
w3lib,welib;wblib;wilib;wulib;p3lib
wadllib,
wagon,waggon;dagon;agon;wago
wagtail,
wait-for-it,
wait-for,wait;wait-for2
waiter,awaiter;aiter;walter;water;writer;wraiter;waster;waiter.py
waiting,
waitress,
wakeonlan,
walrus,whalrus
Wand,wandc;ward;hand;wane;wasd;fand;wad;and;sand;band;rand;wind;wanda;wang;nand;want;mand;land
wandb-workspaces,workspaces
wandb,wandb-ng;windb;pandb;mandb;gandb;wandc;eandb;wanda
wapi-python,waqi-python;dapi-python;vapi-python;gapi-python;xapi-python
warc3-wet,
warchant-dc-schema,dc-schema
warcio,warcit
warlock,
warp-lang,lang;warp
warrant,warrant-python;ewarrant
warreclient,
wasabi,wanabi;wasabit
wasmer-compiler-cranelift,
wasmer,washer;waster
wasmtime,
wassima,
watchdog-gevent,
watchdog,watchdogs;watchdog3;watchlog;watchdag;watchdoc
watchfiles,
watchgod,
watchtower,watchtower2
watermark,watermark2;watermarks;watermark.py
wavedrom,
wavefront-cli,
wavefront-sdk-python,
waybackpy,wayback
wcmatch,
wcwidth,uwcwidth
weakrefmethod,
weasel,weavel;weasl;peasel
weasyprint,easyprint
weave,weaveq;weaver;heave;wave;weavel;eave;ewave
weaviate-client,client;weaviate
web-fragments,fragments
web.py,web2py;weeb.py;mweb.py
web3,webz;web3a;webq;web3x;web3s;webf;webs;webp3;weba;webx;web3r;webb;webm;webp;web4
webapp2,webapp3
webargs,
webassets,webassets2
webauthn,webauth
webcolors,
webdataset,web2dataset;ebdataset
webdav4,webdav
webdavclient3,webdavclient2;webdavclient
webdriver-manager,
webdrivermanager,
webencodings,
webexteamssdk,
WebHelpers2,
WebOb,weboob;webdb;webot;webb
webrtcvad-wheels,
webrtcvad,
websocket-client,websocket-clietn;websocke-client;websoocket-client;client;wesocket-client;websocket-cclient;wwebsocket-client;webocket-client;websocket-clinet;websokcet-client;webbsocket-client;websockket-client;websocekt-client;websocket-clientt;websocket-client2;websocket-lient
websocket,weesocket;websockest;nwebsocket;dwebsocket;websocketx;webmocket;gwebsocket
websockets,websokets;websockest;websuckets;websocets;websocketx;webbsockets;gwebsockets;webssockets;websokcets;websocketss;webockets;websckets;websocketts;weebsockets
websockify,
WebTest,web-test
webvtt-py,
wechaty-grpc,grpc
wechaty-puppet-service,
wechaty-puppet,
wechaty,wechat;wechat3;wechatpy;wechat2
wells,well;walls;tells;cells;bells;weles;welly
wemake-python-styleguide,wemakepythonstyleguide
weread2notionpro,
Werkzeug,
west,wfst;zest;wtest;wes;wrest;wst;went;gest;wist;est;fest;vest;dest;test;wust;best;pest;nest;mest;westpy;lest;wast
wget,bwget;mget;jget;zget;wpget;iget;mwget;wgit;wgety;hget;wcget;gget;wgt;fget;vget;wnget;cget;sget;get;bget;wgnet;aget;qget;wgen;wger
whatever,
whatthepatch,
wheel-filename,
wheel,fwheel;wheeel;wheelz;wheelr;swheel;heel
whenever,
whichcraft,
whisper,whispyr;whispr;wisper;whisker
whispers,whiskers
whisperx,
whistle,whistlepy;whittle;whistler
whitebox,
whiteboxgui,
whitenoise,
whois,whoi;dwhois;whoisp;whyis;whoispy;qwhois;cwhois;whodis
Whoosh,whooshy;shoosh;woosh
whylabs-client,client
whylabs-textstat,
whylogs-sketching,sketching
whylogs,whylog
widdy,fiddy;widgy;windy
widgetsnbextension,
wiki-fetch,fetch;wiki
wikipedia-api,api
wikipedia,jikipedia;wikipydia
wikitextparser,
willow,zillow
win-inet-pton,
win32-setctime,
wincertstore,
windmill-api,api
windmill,
window-ops,window
windows-curses,windows
wired,tired;wires
wiremock,wiremock2
wirerope,
wkhtmltopdf,wkhtmtopdf;wkhtmltopydf
wmctrl,awmctrl;cwmctrl;wctrl
WMI,qmi;ami;wmp;wei;wmd;xmi;wmf;cwmi;umi;emi;mi;bmi;wmb;omi;wi;wim;vmi;wm;wui;wmc;pmi;mmi;wmic;wmo;wpi;tmi;dmi;wmt
wmill-pg,pg
wmill,whill;will
wolframalpha,
wonderwords,
WooCommerce,
woodwork,
woothee,
word2number,words2number
wordcloud,swordcloud
wordfreq,
wordninja,workninja
workadays,workdays
workalendar,
worker-automate-hub,
workos,horkos
wpilib,apilib;wilib;cpilib;tpilib
wrapt-timeout-decorator,
wrapt,wrapp;wrapit;wraps;wrap2;wrap;rapt;wrapc;wrapg
ws4py,wslpy;ts4py;wspy
wsaccel,
wsgi-request-logger,request-logger
WsgiDAV,
WSGIProxy2,
wsgiref,
wslink,dslink;slink
wslwinreg,
WSME,sme;psme;wsmf;hsme;awsme;esme;tsme
wsproto,tsproto;sproto
WTForms-Alchemy,alchemy
WTForms-Components,components
WTForms-JSON,
wtforms-validators,
wtforms,qtforms
wurlitzer,
www-authenticate,
wxPython,wtpython;wxpy;xpython
x-transformers,xs-transformers;a-transformers
x-wr-timezone,
x2paddle,
xarray-datatree,datatree
xarray-einstats,
xarray-spatial,spatial
xarray,uarray;qarray;karray;uxarray;marray;zxarray;jarray;larray;nxarray;axarray
xatlas,satlas;patlas;katlas;atlas
xattr,dattr;rattr;xattrs
xbbg,
xblock-drag-and-drop-v2,
xblock-google-drive,google-drive
xblock-poll,poll
xblock-utils,
XBlock,nblock;hblock;tblock;xlock;block;mblock
xclim,clim;xcli
xdg-base-dirs,
xdg,edg;xda;xd;dg;xdv;xdc;xvg;xdo;xpg;vdg;xdb;cdg;xdl;pdg;zdg;gdg;ddg;xdu;adg;xds;xug
xdgenvpy,
xdis,tdis;adis;xdas;dis;ldis;xdist;xds;mdis
xdoctest,cdoctest
xdsl,qdsl;xds;odsl;xdl;kdsl;xdol;edsl;cdsl
xenon,tenon;xenos;xenonpy;xeno
xformers,cformers;xformer
xgboost-ray,
xgboost,agboost;hgboost
xgbse,
xhtml2pdf,html2pdf;xhtml2pdf2
xinspect,zinspect;minspect;einspect;uinspect;finspect;pinspect
xkcdpass,xkcd-pass
xlrd,xlrd3;xlrm;xlrd2;xrd;xlrw;mlrd;xled;xlrp
xlsx2csv,xlsx-csv
XlsxWriter,xls-writer
xlutils,xzutils;lxutils;vlutils;xutils;qlutils;rlutils;zlutils;xmutils;xlutils3;olutils;elutils;blutils;xmlutils;x-utils;mlutils;xyutils;xbutils;nlutils;dlutils;llutils;xlutil;lutils
xlwings,
xlwt,xbwt;lwt
xml-python,ml-python;xmq-python;lml-python;aml-python
xmldiff,xmldiffs;xldiff;xml-diff
xmljson,xml2json
xmlrunner,mlrunner
xmlschema,
xmlsec,
xmlsig,xmldsig
xmltodict,
xmltodict3,
xmltojson,xltojson
xmod,xmo;imod;exmod;cmod;pmod;tmod;amod;mod;xmode;kmod
xmodem,amodem;xmode;xmodel;ymodem
xopen,qopen;nxopen;bopen;oopen;copen;xopes;popen;mopen;gopen;dopen
xpinyin,cpinyin;ypinyin;pinyin;ppinyin
xpress,xpresso;xdress;press
xpresslibs,
xradar,radar;qradar
xraydb,
xraylib,raylib
xrft,xrt;prft;rft;xrit;drft;xrst
xsd-validator,validator
xsdata,ysdata;osdata;xdata;gsdata;hsdata;ssdata;sdata;dsdata;xhdata
XSDreg,
xss-utils,
xtgeo,mtgeo;xtgen
xtgeoviz,
xvfbwrapper,
xw-utils,xyw-utils;x-utils;bw-utils;fw-utils;xh-utils;xk-utils
xxhash,
xxtea,xtea;xxtea-py;cxxtea
xyzservices,
y-py,yfpy;yxpy;d-py;ypy;ytpy;yipy;x-py;yopy;3-py
yacs,yaas;yais;yaecs;yacm;yact;hacs;yas;yajs;yaws;yacu;yach;yaks;yaps;yaacs;uacs;yaes;acs;yams;tacs;yac;bacs;yace;yaci;yats;yacf;yacl;yack;yahs;yabs
yadisk,yadism
yagmail,yamail;yagmail2
yahoo-fin,yahoo;fin
yahoo-finance,yahoo;yahoofinance;finance
yake,nake;kake;yakt;hake;ake;yae;rake;bake;yace;yale;lake;yaks;yate;fake;yape;sake;cake;yaka;make;yoke;jake;yade;yaket;yafe;wake;take;yakc;yakh
yalafi,
yamale,yamal;yamole
yaml-config,yamlconfig
yamlconf-wmf,wmf
yamlconf,ymlconf
yamlfix,yamlfig
yamllint,
yamlloader,
yamlordereddictloader,
yamlpath,
yandex-query-client,query-client
