target_pkg,confuser_pkgs
aws-cdk.asset-kubectl-v20,aws-cdk-asset-kubectl-v20;aws-cdk.asset-kubectl-v21;aws-cdk.asset-kubectl-v22
aws-cdk.asset-node-proxy-agent-v5,aws-cdk.asset-node-proxy-agent-v6
aws-cdk.asset-node-proxy-agent-v6,aws-cdk-asset-node-proxy-agent-v6;aws-cdk.asset-node-proxy-agent-v5
aws-cdk.assets,aws
aws-cdk.aws-acmpca,
aws-cdk.aws-amplify-alpha,aws-cdk-aws-amplify-alpha;aws-cdk.aws-amplify
aws-cdk.aws-apigateway,
aws-cdk.aws-apigatewayv2-alpha,aws-cdk.aws-apigatewayv2
aws-cdk.aws-apigatewayv2-integrations-alpha,aws-cdk.aws-apigatewayv2-integrations
aws-cdk.aws-applicationautoscaling,
aws-cdk.aws-autoscaling-common,aws-cdk.aws-autoscaling
aws-cdk.aws-autoscaling-hooktargets,aws-cdk.aws-autoscaling
aws-cdk.aws-autoscaling,
aws-cdk.aws-batch-alpha,aws-cdk.aws-batch
aws-cdk.aws-batch,aws-batch
aws-cdk.aws-certificatemanager,
aws-cdk.aws-chatbot,
aws-cdk.aws-cloudformation,aws-cloudformation
aws-cdk.aws-cloudfront,
aws-cdk.aws-cloudwatch,
aws-cdk.aws-codebuild,aws-codebuild
aws-cdk.aws-codecommit,aws-codecommit
aws-cdk.aws-codedeploy,awscodedeploy
aws-cdk.aws-codeguruprofiler,
aws-cdk.aws-codepipeline-actions,aws-cdk.aws-codepipeline
aws-cdk.aws-codepipeline,
aws-cdk.aws-codestarnotifications,
aws-cdk.aws-cognito-identitypool-alpha,aws-cdk.aws-cognito-identitypool;aws-cdk-aws-cognito-identitypool-alpha
aws-cdk.aws-cognito,
aws-cdk.aws-dynamodb,
aws-cdk.aws-ec2,aws-cdk.aws-ecr;aws-ec2;aws-cdk.aws-ecs
aws-cdk.aws-ecr-assets,aws-cdk.aws-ecr
aws-cdk.aws-ecr,aws-cdk.aws-ec2;aws-cdk.aws-ecs;aws-cdk.aws-emr;awsecr
aws-cdk.aws-ecs,aws-cdk.aws-ecr;awsecs;aws-cdk.aws-efs;aws-cdk.aws-eks;aws-cdk.aws-ec2
aws-cdk.aws-efs,aws-cdk.aws-eks;aws-cdk.aws-ecs
aws-cdk.aws-elasticloadbalancing,
aws-cdk.aws-elasticloadbalancingv2,
aws-cdk.aws-events-targets,aws-cdk.aws-events
aws-cdk.aws-events,awsevents
aws-cdk.aws-fsx,
aws-cdk.aws-globalaccelerator,
aws-cdk.aws-glue-alpha,aws-cdk-aws-glue-alpha;aws-cdk.aws-glue
aws-cdk.aws-iam,aws-cdk.aws-oam;aws-cdk.aws-sam;aws-cdk.aws-ram
aws-cdk.aws-imagebuilder,
aws-cdk.aws-kinesis,
aws-cdk.aws-kinesisanalytics-flink-alpha,aws-cdk-aws-kinesisanalytics-flink-alpha;aws-cdk.aws-kinesisanalytics-flink
aws-cdk.aws-kinesisfirehose-alpha,aws-cdk-aws-kinesisfirehose-alpha;aws-cdk.aws-kinesisfirehose
aws-cdk.aws-kinesisfirehose-destinations-alpha,aws-cdk.aws-kinesisfirehose-destinations;aws-cdk-aws-kinesisfirehose-destinations-alpha
aws-cdk.aws-kinesisfirehose,
aws-cdk.aws-kms,aws-cdk.aws-fms;aws-cdk.aws-dms
aws-cdk.aws-lambda-event-sources,
aws-cdk.aws-lambda-python-alpha,aws-cdk-aws-lambda-python-alpha;aws-cdk.aws-lambda-python
aws-cdk.aws-lambda,awslambda;aws-lambda;aws-cdk.aws-lambda-python
aws-cdk.aws-logs-destinations,aws-cdk.aws-logs
aws-cdk.aws-logs,awslogs
aws-cdk.aws-msk-alpha,aws-cdk-aws-msk-alpha;aws-cdk.aws-msk
aws-cdk.aws-neptune-alpha,aws-cdk-aws-neptune-alpha;aws-cdk.aws-neptune
aws-cdk.aws-redshift-alpha,aws-cdk.aws-redshift;aws-cdk-aws-redshift-alpha
aws-cdk.aws-route53-targets,aws-cdk.aws-route53
aws-cdk.aws-route53,
aws-cdk.aws-s3-assets,aws-cdk.aws-s3
aws-cdk.aws-s3-notifications,aws-cdk.aws-s3
aws-cdk.aws-s3,aws-s3
aws-cdk.aws-sam,aws-cdk.aws-oam;aws-cdk.aws-ssm;aws-cdk.aws-iam;aws-cdk.aws-ram
aws-cdk.aws-secretsmanager,aws-secretsmanager
aws-cdk.aws-servicediscovery,
aws-cdk.aws-signer,
aws-cdk.aws-sns-subscriptions,aws-cdk.aws-sns
aws-cdk.aws-sns,aws-cdk.aws-sqs;aws-cdk.aws-ses
aws-cdk.aws-sqs,aws-cdk.aws-ses;aws-cdk.aws-sns
aws-cdk.aws-ssm,aws-cdk.aws-sam;aws-ssm;aws-cdk.aws-sso
aws-cdk.aws-stepfunctions,
aws-cdk.cloud-assembly-schema,aws-cdk-cloud-assembly-schema
aws-cdk.core,aws
aws-cdk.custom-resources,
aws-cdk.cx-api,aws-cdk-cx-api
aws-cdk.integ-tests-alpha,aws-cdk.integ-tests;aws-cdk-integ-tests-alpha
aws-cdk.region-info,aws-cdk-region-info
aws-embedded-metrics,
aws-encryption-sdk-cli,aws-encrytpion-sdk-cli;aws-encrpytion-sdk-cli;awsencryptionsdkcli;aws-encryption-sdk;aws-encyrption-sdk-cli
aws-encryption-sdk,awsencryptionsdk;aws-encryption;aws-encrytpion-sdk;aws-encrpytion-sdk;aws-encyrption-sdk
aws-error-utils,
aws-kinesis-agg,
aws-lambda-builders,aws-lambda
aws-lambda-context,aws-lambda
aws-lambda-powertools,aws-lambda
aws-lambda-typing,lambda-typing;aws-lambda
aws-logging-handlers,
aws-mfa,aws-2fa;awsmfa;mfa;aws
aws-msk-iam-sasl-signer-python,
aws-opentelemetry-distro,opentelemetry-distro
aws-packages,packages;aws
aws-parallelcluster,aws
aws-psycopg2,psycopg2;aws
aws-requests-auth,awsauth;requests-auth
aws-sam-cli,sam-cli;awscli;aws-iam-cli
aws-sam-translator,
aws-secretsmanager-caching,aws-secretsmanager
aws-sso-lib,aws-sso;awslib;awsssolib
aws-sso-util,aws-sso
aws-wsgi,aws
aws-xray-sdk,
aws,as;awz;vws;awsa;awd;als;sws;cws;awh;azs;xaws;haws;pws;aks;ans;aws2;mws;awsm;jws;awss;aww;wws;aos;awsh;a2s;laws;tws;dws;acs;awe;afs;yaws;awg;faws;awspy;awa;aw;was;saws;atws;caws;a9s;awc;ams;aps;hws;aas;ads;uws;ews;jaws;rws;bws;awsc;waws;awsi;abs;awsx;awk;aes;ass;lws;avs;qaws;awx
awscli-local,awscli;local
awscli-plugin-s3-proxy,
awscli,rawscli;apscli;wscli;adscli;aw-cli;awsclii
awscliv2,
awscrt,
awscurl,
awsebcli,
awsglue3-local,local;awsglue-local
AWSIoTPythonSDK,
awsiotsdk,
awsipranges,
awslambdaric,
awslimitchecker,
awslogs,awslog
awsretry,
awswrangler,
awxkit,wxkit
ax-platform,ax
axe-selenium-python,axe-selenium
axiom-py,axiom;py;axiompy
az.cli,az
azdev,zdev;a5dev;avdev;aidev;aedev
azure-ai-contentsafety,
azure-ai-documentintelligence,
azure-ai-formrecognizer,
azure-ai-inference,
azure-ai-language-conversations,
azure-ai-language-questionanswering,
azure-ai-ml,azureml
azure-ai-textanalytics,
azure-ai-translation-text,
azure-ai-vision-imageanalysis,azure-ai-vision
azure-appconfiguration-provider,azure-appconfiguration
azure-appconfiguration,azure
azure-applicationinsights,azure;applicationinsights
azure-batch,azure
azure-cli-core,azure-cli
azure-cli-nspkg,azure-cli
azure-cli-telemetry,azure-cli
azure-cli,azure
azure-cognitiveservices-knowledge-qnamaker,
azure-cognitiveservices-speech,
azure-cognitiveservices-vision-computervision,
azure-common,common;azure
azure-communication-email,
azure-communication-sms,
azure-containerregistry,azure
azure-core-tracing-opentelemetry,
azure-core,azure
azure-cosmos,azure;cosmos
azure-cosmosdb-nspkg,
azure-cosmosdb-table,
azure-data-tables,
azure-databricks-api,databricks-api
azure-datalake-store,
azure-devops,azure
azure-digitaltwins-core,
azure-eventgrid,azure
azure-eventhub-checkpointstoreblob-aio,azure-eventhub-checkpointstoreblob
azure-eventhub-checkpointstoreblob,azure-eventhub
azure-eventhub,azure;azureeventhub;eventhub
azure-functions-durable,azure-functions
azure-functions,functions;azure
azure-graphrbac,azure
azure-identity,identity;azure
azure-iot-device,iot-device
azure-iot-hub,
azure-keyvault-administration,azure-keyvault
azure-keyvault-certificates,azure-keyvault
azure-keyvault-keys,azure-keyvault
azure-keyvault-secrets,azure-keyvault
azure-keyvault,azure;keyvault
azure-kusto-data,
azure-kusto-ingest,
azure-loganalytics,azure
azure-messaging-webpubsubclient,
azure-messaging-webpubsubservice,
azure-mgmt-advisor,azuremgmtadvisor;azure-mgmt
azure-mgmt-apimanagement,azure-mgmt
azure-mgmt-appconfiguration,azure-mgmt
azure-mgmt-appcontainers,azure-mgmt
azure-mgmt-applicationinsights,azure-mgmt
azure-mgmt-authorization,azure-mgmt
azure-mgmt-automation,azure-mgmt
azure-mgmt-batch,azure-mgmt
azure-mgmt-batchai,azure-mgmt
azure-mgmt-billing,azure-mgmt
azure-mgmt-botservice,azure-mgmt
azure-mgmt-cdn,azure-mgmt
azure-mgmt-cognitiveservices,azure-mgmt
azure-mgmt-commerce,azure-mgmt
azure-mgmt-compute,azure-mgmt
azure-mgmt-consumption,azure-mgmt
azure-mgmt-containerinstance,azure-mgmt
azure-mgmt-containerregistry,azure-mgmt
azure-mgmt-containerservice,azure-mgmt
azure-mgmt-core,azure-mgmt
azure-mgmt-cosmosdb,azure-mgmt
azure-mgmt-costmanagement,azure-mgmt
azure-mgmt-databoxedge,azure-mgmt
azure-mgmt-databricks,azure-mgmt
azure-mgmt-datafactory,azure-mgmt
azure-mgmt-datalake-analytics,
azure-mgmt-datalake-nspkg,
azure-mgmt-datalake-store,
azure-mgmt-datamigration,azure-mgmt
azure-mgmt-deploymentmanager,azure-mgmt
azure-mgmt-devspaces,azure-mgmt
azure-mgmt-devtestlabs,azure-mgmt
azure-mgmt-dns,azure-mgmt
azure-mgmt-eventgrid,azure-mgmt
azure-mgmt-eventhub,azure-mgmt;azureeventhub
azure-mgmt-extendedlocation,azure-mgmt
azure-mgmt-frontdoor,azure-mgmt
azure-mgmt-hanaonazure,azure-mgmt
azure-mgmt-hdinsight,azure-mgmt
azure-mgmt-hybridcompute,azure-mgmt
azure-mgmt-imagebuilder,azure-mgmt
azure-mgmt-iotcentral,azure-mgmt
azure-mgmt-iothub,azure-mgmt
azure-mgmt-iothubprovisioningservices,azure-mgmt
azure-mgmt-keyvault,azure-mgmt
azure-mgmt-kubernetesconfiguration,azure-mgmt
azure-mgmt-kusto,azure-mgmt
azure-mgmt-loganalytics,azure-mgmt
azure-mgmt-logic,azure-mgmt
azure-mgmt-machinelearningcompute,azure-mgmt
azure-mgmt-maintenance,azure-mgmt
azure-mgmt-managedservices,azure-mgmt
azure-mgmt-managementgroups,azure-mgmt
azure-mgmt-managementpartner,azure-mgmt
azure-mgmt-maps,azure-mgmt
azure-mgmt-marketplaceordering,azure-mgmt
azure-mgmt-media,azure-mgmt
azure-mgmt-monitor,azure-mgmt;azuremgmtmonitor;azuremonitor
azure-mgmt-msi,azure-mgmt
azure-mgmt-mysqlflexibleservers,azure-mgmt
azure-mgmt-netapp,azure-mgmt
azure-mgmt-network,azure-mgmt
azure-mgmt-notificationhubs,azure-mgmt
azure-mgmt-nspkg,azure-mgmt
azure-mgmt-policyinsights,azure-mgmt
azure-mgmt-postgresqlflexibleservers,azure-mgmt
azure-mgmt-powerbiembedded,azure-mgmt
azure-mgmt-privatedns,azure-mgmt
azure-mgmt-quota,azure-mgmt
azure-mgmt-rdbms,azure-mgmt
azure-mgmt-recoveryservices,azure-mgmt
azure-mgmt-recoveryservicesbackup,azure-mgmt
azure-mgmt-redhatopenshift,azure-mgmt
azure-mgmt-redis,azure-mgmt
azure-mgmt-relay,azure-mgmt
azure-mgmt-reservations,azure-mgmt
azure-mgmt-resource,azure-mgmt
azure-mgmt-resourcegraph,azure-mgmt
azure-mgmt-scheduler,azure-mgmt
azure-mgmt-search,azure-mgmt
azure-mgmt-security,azure-mgmt
azure-mgmt-servicebus,azure-mgmt
azure-mgmt-servicefabric,azure-mgmt
azure-mgmt-servicefabricmanagedclusters,azure-mgmt
azure-mgmt-servicelinker,azure-mgmt
azure-mgmt-signalr,azure-mgmt
azure-mgmt-sql,azure-mgmt
azure-mgmt-sqlvirtualmachine,azure-mgmt
azure-mgmt-storage,azure-mgmt
azure-mgmt-subscription,azure-mgmt
azure-mgmt-synapse,azure-mgmt
azure-mgmt-trafficmanager,azure-mgmt
azure-mgmt-web,azure-mgmt
azure-mgmt,azure;mgmt;azuremgmt
azure-ml-component,azure-ml
azure-monitor-ingestion,azure-monitor
azure-monitor-opentelemetry-exporter,azure-monitor-opentelemetry
azure-monitor-opentelemetry,azure-monitor
azure-monitor-query,azure-monitor
azure-multiapi-storage,
azure-nspkg,azure
azure-schemaregistry-avroencoder,azure-schemaregistry
azure-schemaregistry-avroserializer,azure-schemaregistry
azure-schemaregistry,azure
azure-search-documents,azure-search
azure-search,azure
azure-servicebus,azure
azure-servicefabric,azure
azure-servicemanagement-legacy,
azure-storage-blob,azure-storage
azure-storage-common,azure-storage
azure-storage-file-datalake,azure-storage-file
azure-storage-file-share,azure-storage-file
azure-storage-file,azurestoragefile;azure-storage
azure-storage-logging,azure-storage
azure-storage-nspkg,azure-storage
azure-storage-queue,azure-storage
azure-storage,storage;azure
azure-synapse-accesscontrol,azure-synapse
azure-synapse-artifacts,azure-synapse
azure-synapse-managedprivateendpoints,azure-synapse
azure-synapse-spark,azure-synapse
azure,azura;ezure;aure;azury
azureml-automl-core,
azureml-automl-runtime,
azureml-contrib-notebook,
azureml-contrib-services,
azureml-core,azureml
azureml-dataprep-native,azureml-dataprep
azureml-dataprep-rslex,azureml-dataprep
azureml-dataprep,azureml;dataprep
azureml-dataset-runtime,
azureml-defaults,defaults;azureml
azureml-designer-serving,
azureml-featurestore,azureml
azureml-fsspec,fsspec;azureml
azureml-inference-server-http,
azureml-mlflow,azureml;mlflow
azureml-pipeline-core,pipeline-core;azureml-pipeline
azureml-pipeline-steps,azureml-pipeline
azureml-pipeline,azureml;pipeline
azureml-sdk,azureml
azureml-telemetry,telemetry;azureml
azureml-train-automl-client,azureml-train-automl
azureml-train-automl,azureml-train
azureml-train-core,azureml-train
azureml-train-restclients-hyperdrive,
azureml-train,azureml;train
azureml-training-tabular,
azureml,azure-ml
b2,b52;bj;v2;f2;bm;bp;s2;c2;ba;bo;br;bu;p2;m2;b4;z2;j2;be;b2d;bh;b3;bv;g2;by;br2;bg;t2;d2;b;q2;a2;db2;n2;b2l;bk;bn;bq;k2;nb2;bt;bb;h2;b2a;r2;eb2;b5;bx;b8;bc;bf;bl;b26;bw;bz;i2
b2sdk,bmsdk
babel,blabel;babe;mabel;label;bagel;zabel;gabel;babex;basel;abel;tabel;bayel;qbabel
babelfish,
baby-steps,baby;babysteps;steps
backcall,
backoff-utils,utils;backoff
backoff,
backports-abc,
backports-datetime-fromisoformat,backportsdatetimefromisoformat
backports-strenum,backports.strenum
backports.cached-property,cached-property;property
backports.csv,
backports.entry-points-selectable,
backports.functools-lru-cache,lru-cache
backports.lzma,
backports.shutil-get-terminal-size,
backports.ssl-match-hostname,
backports.tarfile,backports-tarfile
backports.tempfile,
backports.weakref,
backports.zoneinfo,
badapted,
badx12,
bag,balg;bas;rag;dbag;bang;bog;ag;bug;baa;ba;blag;bagpy;lag;nbag;bap;abg;vag;bao;bar;bgg;cag;bpg;bg;pag;bak;bat;mag;bax;bal;bng;bqg;zag;baz;ban;wag;bags;tag;brag;bago;baf;aag;bcg;bfg;nag;big;bab;bau;bay;hag;jbag;bae
bagit,blgit;dagit;tagit;bait;magit;agit;bakit
bagpy,xagpy;bag;agpy;barpy;bampy;badpy;bazpy;balpy;ragpy;batpy;bugpy;bgpy;vagpy;magpy;tagpy;dagpy;bapy;bigpy;baypy
bamboolib,bamboo-lib
banal,anal;bandl;bana;basal;canal;baal
bandit,bindit;bandits;candit;pandit;bandyt
bands-inspect,bands
bangla,banga;bangla-python
bapy,bapt;vapy;fapy;bbpy;barpy;bampy;badpy;bazpy;sapy;capy;balpy;b.py;bnpy;ba;bepy;batpy;bagpy;papy;rbapy;bpy;bap;btpy;boapy;bapi;zapy;japy;wapy;gapy;bgpy;tapy;brapy;fbapy;qapy;aapy;bcpy;baby;napy;bppy;bopy;bypy;bwpy;bany;mbapy;xapy;hapy;biapy;bmpy;uapy;eapy;bupy;bspy;rapy;tbapy;bwapy;bhpy;beapy;bay;apy;bfpy;lapy;nbapy;baypy;bdpy
barman,parman;karman;birman;harman;varman;bacman;tarman
baron,boron;baton;baro;bacon;byron;barn;taron;aaron;barin;bareon
base32-crockford,crockford
base58,based58;base5
base64io,
basedpyright,
basemap-data,basemap;data
basemap,pbasemap;bassmap
basepair,
bash-kernel,bash
bash,bask;yash;xash;gash;bass;jbash;ibash;dash;tash;bath;cash;basd;rash;bush;aash;bauh;bosh;bas;pash;base;basc;basi;nash;b4sh;bashi;sbash;bach;bash.py;mash;bysh;bashy;lash;kash;pbash
bashlex,
basic-rest-endpoint,
basicauth,basic-auth
basicsr,
basictracer,
basistheory,
batchtensor,
bauplan,
bayesian-optimization,
bayespy,bayes
bazel-runfiles,
bbot,bhbot;sbot;cbot;dbbot;boot;pbot;byot;bdot;mbot;blot;zbot;jbot;bbox;gbot;bubot;tbot;dbot;abot;bobot;bbat;bbopt;ubot;ebot;bblt;fbbot;rbot;obot;ibot
bc-detect-secrets,detect-secrets
bc-jsonpath-ng,jsonpath-ng
bc-python-hcl2,python-hcl2
bcdoc,lcdoc;budoc
bce-python-sdk,python-sdk;bge-python-sdk
bcoding,coding
bcpandas,
bcrypt,vcrypt;rcrypt;ucrypt;ccrypt;pcrypt;scrypt;bcrxpt;xcrypt;ncrypt;dcrypt;icrypt;bkrypt;hcrypt
Beaker,beamer;bearer;breaker;beiker;beakerx;beaker-py
beam-nuggets,beam;nuggets
beancount-hypothesis,hypothesis;beancount
beancount-import,beancount;import
beancount,
beanie,beanis
bearlibterminal,
beartype,
BeautifulSoup,beautifulsoup4
beautifulsoup4,
beautifultable,
bech32,bech32m
bed-reader,bed;reader;ved-reader
beets,bees;beet;beers;feets;berets;beetl;neets
behave-django,behave
behave-html-formatter,
behave,behavex
bel-resources,resources;bel
bellows,bellow
benchling-api-client,api-client
benchling-sdk,
bencode.py,py;bencode;bencodepy
bencode2,bencoded;bencode3;bencoder;bencodex;bencode
beniget,
bentoml,bentomlx;kentoml
bernardomg.tox-test-command,
bernardomg.version-extractor,
bert-score,bert;score
bertopic,
betacal,
betamax,
betfairlightweight,
better-exceptions,better
better-profanity,profanity;better
betterproto,
bezier,beziers;beizer;belier
BiblioPixelAnimations,
BiblioPixelTriggers,
bibtexparser,
bidict,bcdict;bsdict;bdict;midict;bigdict;cidict;idict
bids-validator,validator;bids
bidsschematools,
big-fish,big;fish
bigdl-chronos,bigdl;chronos;bigml-chronos
bigdl-friesian-spark2,bigdl-friesian;bigdl-friesian-spark3
bigdl-friesian-spark3,bigdl-friesian-spark2;bigdl-friesian
bigdl-friesian,bigdl
bigdl-nano,bigdl;nano
bigdl-spark2,bigdl-spark3;bigdl
bigdl-spark3,bigdl-spark2;bigdl
bigframes,
bigquery-magics,bigquery;magics
bigquery-schema-generator,
bigquery,digquery;bibquery
bigtree,figtree;biotree
billiard,billiards
binapy,bingpy;bindpy;binary;binapi;bina;winapy;biapy
binaryornot,
bincopy,bibcopy
bindep,binder;bindex
bing-image-urls,
bingads,
binho-host-adapter,
binpacking,
binsize,
bio-grumpy,bio
bio,uio;bim;rio;bioa;blo;bwo;biop;bo;lio;xbio;iio;bmo;bibo;vio;bao;fio;bico;bioc;bro;sio;bino;bid;bih;pio;biopython;ibio;bmio;zio;jio;biu;brio;vbio;bgo;biro;gio;sbio;cbio;tio;dio;pbio;mbio;big;bfio;nio;bto;bios;biopy;bit;kio;xio;hio;dbio;boo
bioblend,
bioframe,biocframe
biopython,bipython;bio;biopy
bioregistry,aioregistry
BioSAK,
bioservices,aioservices
biothings-client,biothings;client
biotite,biolite;biokite
biotraj,
bioutils,aioutils;bibutils;biocutils;bio-utils;broutils;binutils;bitutils
bioversions,
bip-utils,utils;bip-utilos;biup-utils;bp-utils;bip-utiles;bips-utils;bip-uitls;bip-util;bio-utils;bip-utisl;bpi-utils;bip-utjls;pip-utils;big-utils;ip-utils
biscuit-python,biscuit;biscuit-py
bitarray,bigarray;bit-array
bitcoinlib,
bitmap,bitman;cbitmap;binmap;bitmap2;gitmap;biomap;btmap;bimap;bitmat
bitmath,bitmat
bitsandbytes,
bitsets,biosets
bitstring,bistring
bitstruct,cbitstruct;binstruct
BitVector,biovector;bit-vector;zbitvector;kitvector
bk-iam,bk
black,blck;blask;jblack;blark;blackt;bpack;back;blacs;flack;cblack;clack;slack;blank;lack;plack;block
blackduck,
blacken-docs,docs
blackfire,
blake3,blake2
blaze,blazer;blaz;ablaze;laze;glaze;blase;blade;blaze2;tlaze;blazee
bleach-allowlist,bleach
bleach,
bleak-retry-connector,
bleak,leak;beak;bleat
blend-modes,blendmodes;modes
blendmodes,blend-modes
blessed,
blessings,
blinker-herald,blinker;herald
blinker,linker;dblinker;blinkter;clinker;slinker
blis,blist;bles;lis;blqs;bliz;blns;blibs;glis;bli;blib;blin;blik;blus;bliss;clis;bls;blip;alis
blkinfo,
blob,bloc;blo;blog;bloby;blot;blobs;blab;blok;blox;bob;blib;lob;blow;bolb;blobz
blobfile,
blockdiag,
bloom-filter2,bloom-filter;bloom
blosc,bloc;bloic;blosc2;bosc
blosc2,blosc
blowfish,blobfish;flowfish
blue,blur;bluew;brue;lue;blup;bluee;bleu;bluepy;blug;clue;bluet;balue;blued;glue;blus;ble;blee;blume
bluepy,bluepm;gluepy;blepy;blue;bluepy3
bluesky,blueskypy;bluesky-python;blusky
bluetooth-adapters,adapters
bluetooth-auto-recovery,
bluetooth-data-tools,data-tools
blurb,blur;blurr;blurp
blurhash,blurhash-python
bm25s,
bnnumerizer,
bnunicodenormalizer,
boa-str,str;boa
boddle,doddle
bogons,bosons
boilerpy3,
bokeh,xbokeh;bokey;boke;ebokeh
bolton-clack,clack
bolton-eris,eris
bolton-ion,
bolton-logrus,logrus
bolton-metaman,
bolton-proctor,
bolton-typist,typist
boltons,
boolean.py,boolean;py
boost-histogram,boost
boostedblob,
Bootstrap-Flask,flask
Boruta,eboruta
boston,booston;boson;toston
botbuilder-core,botbuilder
botbuilder-dialogs,botbuilder
botbuilder-integration-aiohttp,
botbuilder-schema,botbuilder;schema
botframework-connector,
botframework-streaming,streaming
boto-session-manager,
boto-source-profile-mfa,
boto,bobo;noto;botm;botoy;bota;bodo;botx;moto;bto;loto;botox;koto;boto4;broto;botd;bote;boty;botoa;bots;botv;boto3;boko;bot4;goto;bogo;foto;both;iboto;botco;bono;xboto;doto;boo;bouto;coto;boto2;roto;botl;botok;boot;botor;bokto
boto3-stubs-full,boto3-stubs
boto3-stubs-lite,boto3-stubs
boto3-stubs,boto3;stubs
boto3-type-annotations-with-docs,
boto3-type-annotations,boto3-type
boto3,xoto3;botoy;voto3;botox;boto4;aboto3;botoa;boto3r;botoo3;booto3;boto2;boto;botok;oboto3;botor
botocore-stubs,stubs;botocore
botocore,botocoree;botocote;botocove;kotocore
botoinator,
botorch,bitorch;batorch;biotorch
bottle-websocket,websocket;bottle
bottle,abottle;battle;bittle;rbottle;botele;bootle
Bottleneck,bottle-neck
bounded-pool-executor,bounded-pool
bowler,boiler;bowyer;browler;bower
box-sdk-gen,boxgen
boxsdk,
bpemb,bemb
bpy,bp3;rbpy;xpy;bbpy;hpy;bp;b.py;bnpy;obpy;b9y;bepy;bpm;btpy;vbpy;fbpy;bpe;bpi;sbpy;ypy;cbpy;bgpy;by;bpg;vpy;pbpy;b;bpa;bpt;spy;cpy;mbpy;bpc;bcpy;zbpy;ppy;bppy;bopy;bpp;bypy;bpd;bwpy;wbpy;mpy;tbpy;bpython;zpy;dbpy;jpy;bmpy;bupy;wpy;py;bspy;bapy;bpb;tpy;dpy;bpx;bhpy;bpl;bay;qpy;apy;bfpy;bpq;npy;bdpy;kpy
bpython,ipython;b;mbpython;vpython;bmpython;brython;rpython;upython;bipython;bphython;spython;fpython;xpython;epython;bpy;gpython;dpython;bython;mpython
bpyutils,xpyutils;jpyutils;gpyutils;pyutils;cpyutils;fpyutils;bp-utils;bputils;dpyutils
bqplot,bbplot;bgplot;iqplot;bwplot;bplot;qplot
braceexpand,
bracex,tracex
brainstem,
braintree,briantree
braintrust-core,braintrust
braintrust,
branca,
bravado-core,bravado
bravado,
brazilnum,
breadability,jreadability;readability
